SEQ,FLUD_CAUSE,F_DSTRC_NM,F_DSSTR_NM,F_CUE_DTL,ADM_CD,WRITNG_YM,FLUD_TIME,FLUD_DPWT,DMG_AMOUNT,F_BEGIN_DE,F_END_DE,F_BEGIN_TM,F_END_TM,FLUD_WAL
101669,2,태흥리 1387번지 일대 지구,9월 서귀포시 국지성 집중호우,반지하 주택형태로 인해 우수가 집중됨.,5013000000,201812,5,0.5m~1.0m,0,20180913,20180913,500,1000,26.0m
101670,2,태흥리 404번지 일대 지구,9월 서귀포시 국지성 집중호우,지대가 상대적으로 높은 지역에서 물이 흘러들어 침수피해가 발생.,5013000000,201812,5,0m~1.0m,0,20180913,20180913,500,1000,3.8m
101671,2,가시리 2837번지 일대 지구,9월 서귀포시 국지성 집중호우,주변 지형에 비해 상대적으로 저지대이고 국지성 호우로 인한 많은 비가 원활하게 배수가 되지 않아 침수가 되었음.,5013000000,201812,5,0m~1.0m,0,20180913,20180913,500,1000,113.0m
101672,2,가시리 1113번지 일대 지구,9월 서귀포시 국지성 집중호우,주변 지형에 비해 상대적으로 저지대이고 국지성 호우로 인한 많은 비가 내수배재의 불량으로 원활이 배수가 되지 않아 침수가 되었음.,5013000000,201812,0,0m~1.0m,0,20180913,20180913,500,1000,82.3m
101673,2,토산리 763번지 일대 지구,9월 서귀포시 국지성 집중호우,지속적인 우수의 유입과 피해지역이 다른지대보다 낮아 침수피해가 발생.,5013000000,201812,5,0m~1.0m,0,20180913,20180913,500,1000,94.9m
101674,2,가시리 2535번지 일대 지구,9월 서귀포시 국지성 집중호우,피해지역이 도로보다 낮아 우천시 도로에서 우수가 흘러 침수피해가 발생.,5013000000,201812,0,0m~1.0m,0,20180913,20180913,500,1000,136.1m
101675,2,가시리 741번지 일대 지구,9월 서귀포시 국지성 집중호우,주변 지형에 비해 상대적으로 저지대이고 국지성 호우로 인한 많은 비가 내수배재의 불량으로 원활이 배수가 되지 않아 침수가 되었음.,5013000000,201812,5,0m~1.0m,0,20180913,20180913,500,1000,125.7m
101676,2,가시리 152번지 일대 지구,9월 서귀포시 국지성 집중호우,주변 지형에 비해 상대적으로 저지대이고 국지성 호우로 인한 많은 비가 내수배재의 불량으로 원활이 배수가 되지 않아 침수가 되었음.,5013000000,201812,5,0m~1.0m,0,20180913,20180913,500,1000,101.0m
101677,2,성읍리 2266번지 일대 지구,9월 서귀포시 국지성 집중호우,주변 지형에 비해 상대적으로 저지대이고 국지성 호우로 인한 많은 비가 내수배재의 불량으로 원활이 배수가 되지 않아 침수가 되었음.,5013000000,201812,5,0m~1.0m,0,20180913,20180913,500,1000,164.5m
101678,2,성읍리 1489번지 일대 지구,9월 서귀포시 국지성 집중호우,지대가 상대적으로 높은 지역에서 물이 흘러들며/ 토지 자체에 배수시설 미비로 내수배제가 불리함.,5013000000,201812,5,0m~1.0m,0,20180913,20180913,500,1000,135.6m
101679,1,성읍리 513번지 일대 지구,태풍 콩레이에 의한 침수피해,지대가 상대적으로 높은 지역에서 물이 흘러들며/ 토지 자체에 배수시설 미비로 내수배제가 불리함.,5013000000,201812,0,0m~1.0m,0,20181005,20181006,1700,0,123.4m
101680,2,하천리 1869번지 일대 지구,9월 서귀포시 국지성 집중호우,주변 지형에 비해 상대적으로 저지대이고 국지성 호우로 인한 많은 비가 내수배재의 불량으로 원활이 배수가 되지 않아 침수가 되었음.,5013000000,201812,5,0m~1.0m,0,20180913,20180913,500,1000,80.6m
101681,1,하천리 247번지 일대 지구,태풍 콩레이에 의한 침수피해,도로나 인접필지보다 지대가 낮아 물이 흘러들어와 침수피해가 발생.,5013000000,201812,7,0m~1.0m,0,20181005,20181006,1700,0,22.7m
101682,1,하천리 8번지 일대 지구,태풍 콩레이에 의한 침수피해,주변 지대보다 피해지대가 저지대이며/ 배수시설이 갖추어지지 않아 침수피해가 발생.,5013000000,201812,7,0m~1.0m,0,20181005,20181006,1700,0,10.7m
101683,2,표선리 918번지 일대 지구,9월 서귀포시 국지성 집중호우,주변 지형에 비해 상대적으로 저지대이고 국지성 호우로 인한 많은 비가 내수배재의 불량으로 원활이 배수가 되지 않아 침수가 되었음.,5013000000,201812,5,0.5m~1.0m,0,20180913,20180913,500,1000,6.0m
101684,2,신산리 1130-3번지 일대 지구,9월 서귀포시 국지성 집중호우,도로보다 저지대로 인한 주변지역으로부터 우수의 저지대 집중.,5013000000,201812,5,0m~1.0m,0,20180913,20180913,500,1000,5.7m
101685,1,고산리 3124-5번지 일대 지구,태풍 콩레이에 의한 침수피해,침수피해 지역의 사방에 주변 필지/ 도로보다 저지대로 인한 주변지역으로부터 우수의 저지대 집중.,5011000000,201812,7,0m~1.0m,0,20181005,20181006,1700,0,17.3m
101686,1,고산리 3414-1번지 일대 지구,태풍 콩레이에 의한 침수피해,주변 도로변과 고저차로 유입된 우수를 효과적으로 배출할 필지 내 배수시설이 없어 침수됨.,5011000000,201812,7,0.5m~1.0m,0,20181005,20181006,1700,0,14.2m
101746,1,하도리 3233번지 일대 지구,태풍 콩레이에 의한 침수피해,해당지가 주변지대보다 상대적으로 낮아 물의 흐름이 많음.,5011000000,201812,7,0m~1.0m,0,20181005,20181006,1700,0,9.7m
101747,1,하도리 2101번지 일대 지구,태풍 콩레이에 의한 침수피해,지대가 상대적으로 높은 지역에서 물이 흘러들며/ 토지 자체에 배수시설 미비로 내수배제가 불리함.,5011000000,201812,7,0m~1.0m,0,20181005,20181006,1700,0,9.9m
101748,1,하도리 1326번지 일대 지구,태풍 콩레이에 의한 침수피해,해당지가 주변지대보다 상대적으로 낮아 물의 흐름이 많음.,5011000000,201812,7,0m~1.0m,0,20181005,20181006,1700,0,14.3m
101749,1,종달리 1343번지 일대 지구,태풍 콩레이에 의한 침수피해,해당지가 주변지대보다 상대적으로 낮아 물의 흐름이 많음.,5011000000,201812,7,0m~1.0m,0,20181005,20181006,1700,0,15.6m
101750,1,종달리 508번지 일대 지구,태풍 콩레이에 의한 침수피해,피해지역이 도로보다 지대가 낮아 물이 흘러/ 침수피해가 발생함.,5011000000,201812,7,0m~1.0m,0,20181005,20181006,1700,0,3.4m
101751,1,종달리 575번지 일대 지구,태풍 콩레이에 의한 침수피해,지대가 상대적으로 높은 지역에서 물이 흘러들어 침수피해가 발생.,5011000000,201812,7,0m~1.0m,0,20181005,20181006,1700,0,2.2m
101839,1,신평리 1336번지 일대 지구,"태풍 ""콩레이""에 의한 침수피해",지대가 상대적으로 높은 지역에서 물이 흘러들며/ 토지 자체에 배수시설 미비로 내수배제가 불리함.,5013000000,201902,7,0.5m ~1.0m,0,20181005,20181006,1700,0,45.1m
101753,2,연천읍 차탄리,2018년 8월 집중호우,집중호우로 인한침수,4180000000,201812,16,0.574~1.724,0,20180829,20180830,800,0,76.9m
101754,2,군남면 옥계리,2018년 8월 수해,집중호우로인한침수,4180000000,201812,33,0.843~1.253,0,20180829,20180830,800,1700,63.3m
101755,2,장남면 원당리,2018년 8월 수해,집중호우로 인한 침수,4180000000,201812,33,1.840~7.324,0,20180829,20180830,900,1800,41.4m
101756,2,장남면 판부리,2018년 8월 수해,집중호우로인한 침수,4180000000,201812,16,3.798~1.724,0,20180829,20180829,900,1800,41.2m
101757,2,연탄지구,2018년9월3일 집중호우,집중호우로 인한 수위 상승으로 침수지구의 배수능력 저하시켜 침수       피해 발생,4374500000,201812,13,0.702~1.429,0,20180903,20180904,1100,1200,58.316
101758,2,사곡지구,2018년 9월3일 집중호우,집중호우로 인한 수위 상승으로 침수지구의 배수능력 저하시켜 침수       피해 발생,4374500000,201812,13,1.439,0,20180903,20180904,2300,1200,58.316
101759,2,석곡지구,2018년9월3일 집중호우,집중호우로 인한 문암천의 급속한 수위 상승으로 배수능력 저하,4374500000,201812,13,0.904~1.227,0,20180903,20180904,2300,1200,64.713
101777,2,무전지구,2018년 집중호우,,4822000000,201812,60,6338.5,0,20180901,20180903,500,1800,6338.5
101778,2,북신지구,2018년 집중호우,,4822000000,201812,60,20768,0,20180901,20180903,500,1800,20768
101779,2,중앙지구,2018년 집중호우,,4822000000,201812,60,13897.4,0,20180901,20180903,500,1800,13897.4
101780,2,동달지구,2018년 집중호우,,4822000000,201812,60,8159.7,0,20180901,20180903,500,1800,8159.7
101797,1,서악1지구,태풍콩레이로 인한 침수피해,태풍콩레이로 인한 집중호우로 형산강 수위가 높아져 인근의 소하천이 범람하여 침수,4713000000,201901,14,0.36-1.47,0,20181006,20181006,600,2000,156657
101798,1,배동1지구,태풍 콩레이로 인한 침수피해,태풍 콩레이로 인한 집중호우로 형산강 수위가 높아져 인근 소하천이 범람하여 침수,4713000000,201901,14,0.7-1.01,0,20181006,20181006,600,2000,31265
101799,1,율동1지구,태풍 콩레이로 인한 침수피해,태풍 콩레이로 인한 집중호우로 형산강과 대천의 수위가 높아져 인근 소하천이 범람하여 침수,4713000000,201901,14,0.44-1.27,0,20181006,20181006,600,2000,39679
101800,1,조양1지구,태풍 콩레이로 인한 침수피해,태풍 콩레이로 인한 집중호우로 인근 소하천의 범람하여 침수,4713000000,201901,14,0.48-0.99,0,20181006,20181006,600,2000,9040
101801,1,라원1지구,태풍 콩레이로 인한 침수피해,태풍 콩레이로 인한 집중호우로 형산강 수위가 높아져 인근 소하천이 범람하여 침수,4713000000,201901,14,0.32-2.48,0,20181006,20181006,600,2000,267201
101802,1,인동1지구,태풍 콩레이로 인한 침수피해,태풍 콩레이로 인한 집중호우로 인근 기계천이 범람하여 침수,4713000000,201901,14,0.39-2.77,0,20181006,20181006,600,2000,4546
101803,1,유금1지구,태풍 콩레이로 인한 침수피해,태풍 콩레이로 인한 집중호우로 인근 소하천이 범람하여 침수,4713000000,201901,14,0.38-2.48,0,20181006,20181006,600,2000,1686
101804,1,유금2지구,태풍 콩레이로 인한 침수피해,태풍 콩레이로 인한 집중호우로 인근 소하천이 범람하여 침수,4713000000,201901,14,0.31-0.98,0,20181006,20181006,600,2000,800
101805,1,유금3지구,태풍 콩레이로 인한 침수피해,태풍 콩레이로 인한 집중호우로 인근 소하천이 범람하여 침수,4713000000,201901,14,0.35-1.28,0,20181006,20181006,600,2000,3082
101817,2,주월지구,8.26 ~ 9.1. 호우,도심지 저지대에 위치한 지역으로 집중호우시 배수용량을 넘어서 내수침수 발생,2915500000,201901,1,0.30~0.84,0,20180827,20180827,1000,1100,41.5~43.6
101818,2,백운지구,8.26. ~ 9.1. 호우,도심지 저지대에 위치한 지역으로 집중호우시 배수용량을 넘어서 내수침수 발생,2915500000,201901,1,0.23~1.20,0,20180827,20180827,1000,1100,40.4
101837,1,무릉리 840번지 일대 지구,"태풍 ""콩레이""에 의한 침수피해",주변지대보다 피해지대가 낮아 침수피해가 발생하였으며/ 배수시설이 부족함.,5013000000,201902,7,0.5m~1.5m,0,20181005,20181006,1700,0,56.8
101838,1,영락리 878-1번지 일대 지구,"태풍 ""콩레이""에 의한 침수피해",해당지가 주변지대보다 상대적으로 낮아 물의 흐름이 많음.,5013000000,201902,7,0.5m ~1.0m,0,20181005,20181006,1700,0,20.6m
101840,1,보성리 699-3번지 일대 지구,"태풍 ""콩레이""에 의한 침수피해",해당지가 주변지대보다 상대적으로 낮아 물의 흐름이 많음.,5013000000,201902,0,0.5m ~1.0m,0,20181005,20181006,1700,0,52.6m
101841,1,안성리 122번지 일대 지구,"태풍 ""콩레이""에 의한 침수피해",해당지가 주변지대보다 상대적으로 낮아 물의 흐름이 많음.,5011000000,201902,7,0.5m ~2.0m,0,20181005,20181006,1700,0,77.0m
101842,1,상모리 1272번지 일대 지구,"태풍 ""콩레이""에 의한 침수피해",우천시 도로에서 빗물이 흘러 넘쳐 침수피해 발생.,5013000000,201902,7,0.5m ~1.5m,0,20181005,20181006,1700,0,27.8m
101843,1,성읍리 2996번지 일대 지구,"태풍 ""콩레이""에 의한 침수피해",지대가 상대적으로 높은 지역에서 물이 흘러들며/ 토지 자체에 배수시설 미비로 내수배제가 불리함.,5013000000,201902,7,0.5m ~1.5m,0,20181005,20181006,1700,0,215.2m
101857,2,장흥면부곡리지구,경기북부 집중호우,침수피해지역은 공릉천에 인접한 송추역 부근으로 집중호우에 의한하천의 수위상승과 내수배제가 불량하여 저지대 내수침수 발생,4163000000,201901,24,30-170,0,20180829,20180830,2300,2300,62197
101858,2,장흥면삼상리지구,경기북부 집중호우,침수피해지역은 삼상초교 부근으로 석현천과 공릉천이 만나는합류부로 집중호우에 의한 하천의 수위상승과 하천흐름의 지체로내수배제가 불리한 지역임,4163000000,201901,24,50-170,0,20180829,20180830,2300,2300,105655
101859,2,장흥면삼상리천생연분지구,경기북부 집중호우,침수피해지역은 공릉천 인접지역으로 집중호우에 의한 하천의수위상승과 내수배제가 불량하여 저지대 내수침수 발생,4163000000,201901,24,30-50,0,20180829,20180830,2300,2300,3231
101860,2,장흥면일영리지구,경기북부 집중호우,침수피해지역은 공릉천에 인접한 신흥레저타운으로 집중호우에 의한하천의 수위상승과 내수배제가 불량하여 저지대 내수침수 발생,4163000000,201901,24,30-70,0,20180829,20180830,2300,2300,11135
101861,2,남면신산리지구,걍기북부 집중호우,침수피해지역은 주거지역으로 집중호우에 의한 하수구의 역류로 주변 침수,4163000000,201901,24,30-50,0,20180829,20180830,2300,2300,3749
101862,2,은현면운암리지구,경기북부 집중호우,침수피해지역은 농경지지역으로 좁은 배수로가 집중호우에 의한내수배제불량으로 저지대침수,4163000000,201901,24,30-60,0,20180829,20180830,2300,2300,11387
101877,2,안현동지구,2018년 국지성 집중호우,집중 호우 시 급격히 늘어난 배수량을 감당하지 못하고 역류현상이 일어나 침수,4215000000,201902,16,10~45,1800000,20180806,20180806,400,2000,7466.6
101878,1,산성우리지구,2018년 태풍 콩레이,태풍으로 인해 도로와 제방 사이의 저지대 침수,4215000000,201902,8,8,10000000,20181006,20181006,1100,1900,6260
101897,2,인의지구,2018.07.04.집중호우,집중호우로 인한 배수불량,4719000000,201901,3,0.1M~0.5M,0,20180704,20180704,2000,2300,35
101898,2,황상지구,2018.07.04.집중호우,집중호우로 인한 배수불령,4719000000,201901,3,0.2M~1.0M,0,20180704,20180704,2000,2300,35.1
101917,2,명지지구,2018년8월28일 집중호우,집중호우로 인한 역류성 침수,4315000000,201905,21,0.748,0,20180828,20180829,1800,1500,241.1
101918,1,해남읍내사지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.56,0,20180823,20180823,1300,1600,1.474
101919,1,해남읍내사지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.45~0.56,0,20180823,20180823,1300,1600,30778.1
101920,1,해남읍내사지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.45~0.56,0,20180823,20180823,1300,1600,1.474
101921,1,화산면관동지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.60~0.91,0,20180823,20180823,1300,1600,0.75
101922,1,화산면석호지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.51~0.78,0,20180823,20180823,1300,1600,0.632
101923,1,화산면율동지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.40~0.53,0,20180823,20180823,1300,1600,0.782
101924,1,화산면평호지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,1.21~1.61,0,20180823,20180823,1300,1600,2.576
101925,1,송지면우근지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.37~0.85,0,20180823,20180823,1300,1600,1.417
101926,1,북일면내동지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.81~0.83,0,20180823,20180823,1300,1600,0.735
101927,1,옥천면용산지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.56~0.90,0,20180823,20180823,1300,1600,19.582
101928,1,황산면관춘지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.67~1.49,0,20180823,20180823,1300,1600,1
101929,1,황산면부곡지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.98~1.21,0,20180823,20180823,1300,1600,2.063
101930,1,황산면옥동지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.71~0.98,0,20180823,20180823,1300,1600,1.526
101931,1,황산면우항지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.70~0.98,0,20180823,20180823,1300,1600,1.323
101932,1,황산면한자지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.61~0.87,0,20180823,20180823,1300,1600,1.123
101933,1,산이면상공지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,1.23~1.47,0,20180823,20180823,1300,1600,3.493
101934,1,문내면난대지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.41~0.90,0,20180823,20180823,1300,1600,0.834
101935,1,문내면무고지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.60~1.42,0,20180823,20180823,1300,1600,0.502
101936,1,문내면석교지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.90~1.12,0,20180823,20180823,1300,1600,0.534
101937,1,문내면예락지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.39~1.21,0,20180823,20180823,1300,1600,0.529
101938,1,문내면용암지구,2018년 태풍 솔릭,집증호우로 인한 배수로범람,4682000000,201903,3,0.94~1.17,0,20180823,20180823,1300,1600,2.201
101939,1,문내면학동지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.62~0.84,0,20180823,20180823,1300,1600,1.009
101940,1,화원면산호지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.52~0.97,0,20180823,20180823,1300,1600,0.532
101941,1,화원면장춘지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.82~0.91,0,20180823,20180823,1300,1600,1.232
101942,1,화원면화봉지구,2018년 태풍 솔릭,집중호우로 인한 배수로범람,4682000000,201903,3,0.57~0.92,0,20180823,20180823,1300,1600,1.428
101977,1,대저1지구,태풍「다나스」에 의한 침수피해,⊙ 배수시설의 배수용량 초과 - 침수피해지역내 배수로 정비불량(토사물 및 수풀)으로 집중호우 시 배수용량을 초과한 우수가 유입됨에 따라 배수로에서 역류가 발생,2644000000,201909,13,57711,0,20190719,20190720,2300,1200,1.5
101997,1,신금로 지구,태풍다나스,,2600000000,201909,5,0.3m~0.5m,0,20190720,20190720,1000,1500,3.3~3.5
101998,1,신금로 침수,태풍 다나스,피해지구는 주변지형보다 상대적으로 지대가 낮아 주변의 우수가 집중되는    지형이며/ 온천천 외수위 상승에 따른 내수배제 불가 및 펌프장 용량      부족에 따른 침수 피해 발생,2647000000,201909,5,0.3~0.5,0,20190720,20190720,1000,1500,3.3~3.5
101999,1,대저1-2지구,태풍「다나스」에 의한 침수피해,⊙ 하천유수량 증가로 인한 범람 - 피해지구는 태풍「다나스」에의한 집중호우 시 단시간 내 평강천 유수량의 급격한 증가로 하천이 범람하여 침수피해 발생.,2644000000,201909,13,0.5~1.0,0,20190719,20190720,2300,1200,1.1
102000,1,대저2지구,태풍「다나스」에 의한 침수피해,⊙ 배수시설의 배수용량 초과 - 주변지형보다 상대적으로 지대가 낮아 우수가 집중되고 (작지)배수펌프장에서 맥도강으로 배출되는 우수가 배수로 용량초과로 마을로 역류되어 침수피해 발생.,2644000000,201909,13,0.5~1.0,0,20190719,20190720,2300,1200,0.8
102001,1,강동1지구,태풍「다나스」에 의한 침수피해,⊙ 저지대 / 하천 범람 - 주변보다 낮은 지대로 우수가 집중되고/ 집중호우로 평강천이 범람하여 마을전체가 침수 됨. - 평강천 하류 공사로 인한 지류 차단으로 하천수위가 단시간내 급격히 상승됨.,2644000000,201909,13,0.3~1.0,0,20190719,20190720,2300,1200,1.4
102058,1,남석지구,제25호 태풍 콩레이,태풍으로 인한 집중호우로 저지대지역 위주로 침수피해 발생,4777000000,201906,5,29095,0,20181005,20181006,1000,1500,29095
102077,1,천전지구,제25호 태풍 콩레이,천전대교와 천전교 교각에 쌓인 부유물로 인해 하천이 범람하여 피해 발생,4777000000,201906,5,141053,0,20181005,20181006,1000,1500,141053
102059,1,남산지구,남산지구,국지성집중호우로 인해 침수가 발생하였으며/ 특히 도(7번국도)가 제방처럼 되어버려 추가적인 피해 발생,4777000000,201906,5,163688,0,20181005,20181006,1000,1500,163688
102060,1,우곡지구,제25호 태풍 콩레이,태풍으로 인한 집중호우로 저지대 지역 위주로 침수피해 발생,4777000000,201906,5,61404,0,20181005,20181006,1000,1500,61404
102061,1,오보지구,제25호 태풍 콩레이,삼계저수지의 저수용량이 초과하여 동해안으로 이어지는 소하천이 범람/ 저지대에 피해발생,4777000000,201906,5,64630,0,20181005,20181006,1000,1500,64630
102063,1,오포지구,제25호 태풍 콩레이,태풍으로 인한 집중호우로 오십천이 범람하여 저지대인 북쪽으로 우수가 모여 강구시장 주변으로 침수피해 발생,4777000000,201906,5,95356,0,20181005,20181006,1000,1500,95356
102064,1,금호지구,제25호 태풍 콩레이,태풍으로 인한 국지성 집중호우,4777000000,201906,5,172309,0,20181005,20181006,900,1400,172309
102078,1,부흥지구,제25호 태풍 콩레이,태풍으로 인한 국지성 집중호우,4777000000,201906,5,8916,0,20181005,20181006,900,1400,8916
102079,1,도곡지구,제25호 태풍 콩레이,축산천의 범람으로 인하여 저지대 농경지에 침수피해 발생,4777000000,201906,4,238320,0,20181005,20181006,900,1400,238320
102097,2,성동면 우곤리지구,2019년 7월 집중호우,갑작스러운 많은 비로 배수장의 배수가 원활히 이루어지지 않아 침수,4423000000,201911,6,0.25~0.85,0,20190727,20190727,1700,2300,700/000
102117,1,달천동지구,제 18호태풍 '미탁',주변보다 낮은 지대로 우수가 집중되고/ 집중호우로 하천이 범람하여 마을 일부가 침수됨.,3120000000,201911,11,0.3~1.0m,5000000,20191002,20191003,2000,700,71.6
102118,1,천곡동지구,제18호 태풍 '미탁',저지대로 태풍으로 인하여 하천이 범람하여 침수가 되었음,3120000000,201911,11,52.5,10000000,20191002,20191003,2000,700,0.5~1.0m
102177,1,산성우리 지구,제18호 태풍 미탁에 의한 침수,해당구역이 주변 지역보다 상대적으로 낮고/ 하천교량에 이물질들이 걸려 배수가 제대로 되지 않아 범람하였음.,4215000000,201911,7,0.3~2.1,0,20191003,20191003,300,1000,41625.8
102197,1,안현동 지구,제18호 태풍 미탁에 의한 침수,주변보다 낮은 구역이 침수가 되었으며/ 폭우로 인하여 경포천이 범람하였음.,4215000000,201911,7,0.4~1.1,0,20191003,20191003,500,1200,57099.5
102178,1,유산/박월동 지구,제18호 태풍 미탁에 의한 침수,태풍 미탁의 영향으로 폭우로 인한 저지대 침수.,4215000000,201911,5,0.5~2.6,0,20191003,20191003,500,1000,646888.2
102179,1,포남동 1지구,제18호 태풍 미탁에 의한 침수,태풍 미탁의 영향으로 폭우로 인한 저지대 침수.,4215000000,201911,5,0.3~1.0,0,20191003,20191003,500,1000,15498.7
102198,1,포남동 2지구,제18호 태풍 미탁에 의한 침수,태풍의 영향으로 저지대 침수 및 배수구 이물질로 인해 배수가 잘 되지 않았음.,4215000000,201911,5,0.3~1.4,0,20191003,20191003,500,1000,36291.3
102217,1,구수지구,제18호태풍 미탁,나뭇잎과 토사로 인해 배수구가 막혀있고/ 주변보다 낮은 지주로 우수 집중,3171000000,201912,14,0.2~1.2m,0,20191002,20191003,1800,800,3325
102238,1,궁촌리1지구,제18호 태풍 미탁,태풍 미탁에 의한 저지대 및 내수침수/하천범람,4223000000,202001,6,0.15~1.9,0,20191002,20191003,2300,500,152375.7
102239,1,궁촌리2지구,제18호 태풍 미탁,태풍 미탁에 의한 저지대 및 내수침수/하천범람,4223000000,202001,6,0.15~2.55,0,20191002,20191003,2300,500,153618.2
102240,1,동막지구,제18호 태풍 미탁,태풍 미탁에 의한 저지대 및 내수침수,4223000000,202001,6,0.55~1.2,0,20191002,20191003,2300,500,6889.6
102241,1,매원지구,제18호 태풍 미탁,태풍 미탁에 의한 저지대 및 내수침수/ 하천범람,4223000000,202001,6,0.3~2.35,0,20191002,20191003,2300,500,229357.3
102244,1,초곡지구,제18호 태풍 미탁,태풍 미탁에 의한 내수침수,4223000000,202001,6,0.5~1.8,0,20191002,20191003,2300,500,15582.4
102246,1,당저지구,제18호 태풍 미탁,태풍 미탁에 의한 저지대 및 내수침수,4223000000,202001,6,0.1~0.9,0,20191002,20191003,2300,500,25027.7
102247,1,감천지구,제18호태풍미탁,피해지구 주위에 소하천이 집중호우로 인해 범람하고/ 소하천 주변 배수구가 역류하면서 주변 토지가 침수,4776000000,201912,4,0.3~0.7,0,20191002,20191003,2300,300,199.2
102248,1,무창1지구,제18호태풍미탁,파햐자규 주위에 소하천이 태풍으로 인해 범람하고/ 대지 주변 배수구의 배수불량으로 침수,4776000000,201912,4,0.3~0.5,0,20191002,20191003,2300,300,295.9
102257,1,무창2지구,제18호태풍미탁,피해지구 주위에 소하천이 집중호우로 인해 범람하고/ 주변 배수구의 배수불량으로 침수,4776000000,201912,4,0.2~0.3,0,20191002,20191003,2300,300,309.1
102258,1,삼산1지구,제18호태풍미탁,피해지구 주위에 소하천이 집중호우로 인해 범람하고/ 토지 배수불량으로 다수의 토지가 침수,4776000000,201912,4,0.3~2.5,0,20191002,20191003,2300,300,178.3
102249,1,오분지구,제18호 태풍 미탁,태풍 미탁에 의한 저지대 및 내수침수/하천범람,4223000000,202001,6,0.5~1.7,0,20191002,20191003,2300,500,63115.1
101620,2,앙성면 용포리,2018년 8월 28일 집중호우,구거범람으로인한 제방붕괴,4313000000,201811,15,0.545m,0,20180828,20180829,1500,600,125.3m
101621,2,충주시 문화동,2018년 9월 3일 집중호우,집중호우로인한 역류성 침수,4313000000,201811,3,0.664m,0,20180903,20180904,2100,0,73.1m
101637,1,무릉리 3493-1번지 일대 지구,태풍 “솔릭”에 의한 침수피해,반지하 주택형태로 인해 우수가 집중됨,5013000000,201812,5,0~1m,0,20180822,20180823,2300,400,36.0m
101638,1,영락리 1764번지 일대 지구,태풍 “콩레이”에 의한 침수피해,해당지가 주변지대보다 상대적으로 낮아 물의 흐름이 많음.,5013000000,201812,7,0~0.5m,0,20181005,20181006,1700,0,14.0m
101844,1,성읍리 2475번지 일대 지구,"태풍 ""콩레이""에 의한 침수피해",주변 지형에 비해 상대적으로 저지대이고 태풍으로 인한 많은 비가 내수배재의 불량으로 원활이 배수가 되지 않아 침수가 되었음.,5013000000,201902,7,0.5m ~1.0m,0,20181005,20181006,1700,0,178.2m
101845,2,성읍리 2352번지 일대 지구,9월 서귀포시 국지성 집중호우,주변 도로변과 고저차로 유입된 우수를 배출할 필지내 배수시설이 없어 침수 됨.,5011000000,201902,5,0.5m ~1.5m,0,20180913,20180913,500,1000,204.4m
101846,1,성읍리 2228번지 일대 지구,"태풍 ""콩레이""에 의한 침수피해",해당지가 주변지대보다 상대적으로 낮아 물의 흐름이 많음.,5011000000,201902,7,0.5m ~1.5m,0,20181005,20181006,1700,0,146.8m
101847,1,가시리 2603번지 일대 지구,"태풍 ""콩레이""에 의한 침수피해",태풍으로 인한 많은 비가 내수배재의 불량으로 원활이 배수가 되지 않아 침수가 되었음.,5013000000,201902,7,0.5m ~1.5m,0,20181005,20181006,1700,0,182.8m
101848,2,가시리 3467번지 일대 지구,9월 서귀포시 국지성 집중호우,태풍으로 인한 많은 비가 내수배재의 불량으로 원활이 배수가 되지 않아 침수가 되었음.,5013000000,201902,5,0.5m ~1.5m,0,20180913,20180913,500,1000,137.5m
